0;1
2021-04-28 14:42:17+00:00;@hujefayk @Infosys_GSTN @cbic_india Will be removed automatically, I was also facing similar issue yesterday, today I tried no issue was there.
2021-04-28 14:41:34+00:00;"Allowing Corporate Owned Banks: Why should Anyone Worry?

https://t.co/w8aTbRUzDw

@RBI @NPCI_NPCI @NITIAayog @KotakBankLtd @MyIndusIndBank @airtelbank @ABPaymentsBank @larsentoubro @TataCompanies @Wipro @Infosys @reliancejio

#FIAKS #corporates #banks #banking #payments https://t.co/4IVXQPMhgm"
2021-04-28 14:41:15+00:00;@LifetimeShares please advise if one can buy Alkyl Amines before the split at current rate 7500...your advise on Infosys was great as it saved the losses I would have made if bought before the results... awaiting your reply please
2021-04-28 14:35:12+00:00;We are proud to be among the 25 #LinkedInTopCompanies in India. Infosys has been awarded this recognition for empowering its employees to build a professional foundation to succeed at work and beyond. Know more. https://t.co/WxpkExC8Dh #ForwardwithInfosys https://t.co/D4beencx0M
2021-04-28 14:28:10+00:00;"Dow OPENS -166 points
Nasdaq + 8.80 points
Hdfc bnk adr +1.97%
Icici bnk adr +3%
Infosys ADR 0.97%
Tata motors ADR +1.68%
Wipro adr +0.28%

Looks technology day today in US nd tomorrow in India 🤔🙄"
2021-04-28 14:23:50+00:00;"This guy's statement is like GSTIN... It's always been too much fun to work on Central Govt. owned websites specially GSTIN, ITax, &amp; now CoWin 😅🥲👏
Tax professional's pain is now open for every citizen of the country.
@DineshBohra91 @Infosys_GSTN @INCIndia @abhishekrajaram https://t.co/ZBzNXRP9va"
2021-04-28 14:23:28+00:00;@CaSondagar @Infosys_GSTN They are making our life hell...harassing us..and this arrogant @nsitharaman good for nothing
2021-04-28 14:22:34+00:00;"@samratsunnyshah @FCSJigarShah Government cares for all its citizens such that it doesn't want them get shocked by seeing a working portal.

So much so that any seamlessly working portal is a distant dream for all of us, especially practicing professionals !

#CowinDown 
@IncomeTaxIndia 
@Infosys_GSTN 
#MCA21"
2021-04-28 14:18:42+00:00;@Janardhanan11 Infosys, Reliance - 2 absolutely universal wealth creators.  Battery companies like amarraja as the future belongs to electric vehicles !
2021-04-28 14:10:16+00:00;@MAYANK8382 @Infosys_GSTN @cbic_india yes but they are playing safe game by just saying statutory time limit
2021-04-28 14:09:27+00:00;@CaSondagar @Infosys_GSTN @cbic_india 21 working days ( not count the day on witch we apply ) mine is pending from 07-04-21😔😔😔
2021-04-28 13:59:56+00:00;Infosys and @rolandgarros leveraged #appliedAI technology to reimagine tennis! Join Florian Le Moigne, @FFTennis, and Raghavan Subramanian, Infosys, at #Algo2021, @ucl’s #AI conference, to know more. https://t.co/L8ikuaBmKn #RolandGarroswithInfosys @ai_ucl @uclcs @UCLEngineering https://t.co/7jHaQWnsXA
2021-04-28 13:59:13+00:00;@Infosys_GSTN @cbic_india You have knowledge of statutory time limit then answer with specific provisions
2021-04-28 13:59:10+00:00;@abhishekrajaram If not created by Infosys...today they must be so relaxed.. hamare jaise aur bhi hai soch ke.
2021-04-28 13:58:19+00:00;"----------------------
𝙄𝙣𝙛𝙤𝙨𝙮𝙨 𝙏𝙚𝙨𝙩 𝙎𝙚𝙧𝙞𝙚𝙨

1500+ Solved Questions!

Price : *~Rs.499~ Rs. 49*

*Offer will end in 2 days*❗️ 
#testseries #test #opportunity
#SuccessAnywhere #success
@Infosys

https://t.co/i558BzOPOD

----------------------"
2021-04-28 13:57:56+00:00;"Why not link GST payment to receipts from Client.
If a vendor's doesn't file GSTR1, why should I be penalised without input credit?
Also mega confusion on IGST, CGST, STSG, offset hierarchy and bugs in GSTN &amp; raising tickets.

@Infosys_GSTN 
@GST_Council @nsitharaman"
2021-04-28 13:57:42+00:00;"Did Infosys_GSTN created #CowinPortal 

Why?
It crashed like GST portal

#CowinDown #cowincrashed 
#VaccineFor18Plus #VaccineRegistration #VaccinationDrive"
2021-04-28 13:53:46+00:00;@Infosys_GSTN @cbic_india Sir , please look this matter immediately. I urgently required amend gst certificate.
2021-04-28 13:52:23+00:00;@cbic_india @Infosys_GSTN @DHALLSACHIN @gstindia @nsitharaman Pls extend due date of GSTR4
2021-04-28 13:42:07+00:00;request you to please look into @Infosys_GSTN @gstindia @askGST_GoI @cbic_india @nsitharamanoffc
2021-04-28 13:41:01+00:00;We hv filed refund applications ARNs. AA050121016666O, AA0502210142252, AA050321008680U. but amount did not get credited in account showing some IFSC error but already filed updated Bank details which is showing successfull updated on PFMS @Infosys_GSTN @gsthelpline @GST_Council https://t.co/GwZMJPESOm
2021-04-28 13:34:23+00:00;"This is the most ridiculous user experience ever...Register first but book your session later? Hahahahah..This is a testimony to why India still produces only body shop coolies led by clueless ""Techie"" @NandanNilekani whose name to fame is body shop infosys. https://t.co/4kdwyXRluO"
2021-04-28 13:34:15+00:00;"@d_moinak @commoner_bombay And he belongs to that entity. 

NM is different from Infosys now..."
2021-04-28 13:32:13+00:00;@Fancricket12 @commoner_bombay I said Narayan Murthy. Didn't say Infosys.
2021-04-28 13:31:21+00:00;@Infosys_GSTN @cbic_india  @gstindia @RahulGandhi   for ARN-AA030321016816P...I am unable to get a refund. PFMS portal shown an error of Invalid IFSC code however on the GST portal there was no invalid IFS code error.PFMS already updated the Bank account details. GST system fail.
2021-04-28 13:31:02+00:00;"There is no better way to bring people together than with desserts. Check out these mouth-watering desserts prepared by our Puerto Rico team. Here’s to more such engaging activities.
 
#infosyspuertorico #virtualconnect #puertorico #forwardwithinfosys #infosysbpm #infosys https://t.co/1ENJ227uDK"
2021-04-28 13:29:51+00:00;"@d_moinak @commoner_bombay What makes you think Infosys (not indicating just 1 company) is full of moral ethics?

Do I need to take out all those documents now."
2021-04-28 13:23:26+00:00;"@Infosys_nmurthy
Hello sir
I have a business plan regarding planting of trees please give me 1 chance to explain the idea i need your precious 20min thats enough for me and i promise i dont waste your time 
I will bi re twitting till your reply
Thank you sir
6/30"
2021-04-28 13:00:16+00:00;"@Infosys_GSTN @GST_Council @gsthelpline @GSTsite @cbic_india @cbic_india
Dear @VikasKu36545650, please send jurisdictional contact detail"
2021-04-28 13:00:01+00:00;Tomorrow's #supplychain planning solutions need to be more #resilient and flexible in the post-pandemic world. In this article, we explore the seven capabilities that will make the solutions disruption-proof. Read on. https://t.co/reUNXquLoA #BeingResilient https://t.co/bXHxSOGe8i
2021-04-28 12:58:53+00:00;@Infosys_GSTN @VikasKu36545650 @GST_Council @gsthelpline @GSTsite @cbic_india If he will contact then they will ask for their service Fee. Why don't you contact them?
2021-04-28 12:57:42+00:00;"Infosys Virtual Off Campus Drive📢 📢

Company : Infosys

Position : Operations Executive

Degree : 𝘎𝘳𝘢𝘥𝘶𝘢𝘵𝘦𝘴
#𝘫𝘰𝘣 #𝘫𝘰𝘣𝘴 #jobfairy #jobseekers #jobseekers #JobSearch #JobOpportunity #Jobsfair
#jobAlert 
@Infosys 
Apply Now ❗

https://t.co/uWqaMcWQG2

------------"
2021-04-28 12:57:10+00:00;Thanks to cowin registration experience and not getting OTP ppl r understanding problem of @Infosys_GSTN @GSTN_IT failure. Thanks cowin India could know the problem of GSTN failure. @PMOIndia @rashtrapatibhvn @nsitharaman
2021-04-28 12:49:57+00:00;@Infosys_GSTN @CaSondagar Can you please tell us what is statutory time limit, I am curious to know. Instead of replying same boring answer at least change the reply feels like new shit happened.
2021-04-28 12:47:02+00:00;The Good, Bad and Ugly for Consumer #Retail in 2021: https://t.co/8TECrCUy7j @Infosys https://t.co/EMdAUM8z9y
2021-04-28 12:46:11+00:00;@darshanvmehta1 Who developed it TCS or Infosys ????
2021-04-28 12:34:10+00:00;@Infosys_GSTN    The approval is pending after filing the clarification, Here is the ARN AA290421033209F , How much time is it going to take?
2021-04-28 12:30:28+00:00;HPE and @Infosys have forged a powerful partnership that has streamlined the #HybridCloud journey for many enterprises. Gain insights on how #HPEGreenLake and #Infosys solutions provide world-class services with cloud economics to customers: https://t.co/mKgAl0KjiG #HPEAlliances https://t.co/d8gFnrpRRs
2021-04-28 12:26:35+00:00;@darshanvmehta1 Why is TCS and Infosys not using cash reserve to build cloud biz?
2021-04-28 12:25:56+00:00;@vaibhav_matere @iamShantanu_D Infosys hiring freshers as well. Get in touch with any Infosys employee you know of. Science and Engg. graduates from 2020, 2021.
2021-04-28 12:24:34+00:00;"DSP Mid Cap fund holds 5% in Infosys (for 550 Cr).
First, How is INFY a midcap?
Second, All funds should hold 5% in INFY."
2021-04-28 12:21:14+00:00;@rbdirectservice @JAMESFR29299422 More likely offshoring more jobs to his father-in-law's business Infosys.
2021-04-28 12:21:04+00:00;@rannjeeets @Infosys_GSTN I just checked this.. GSTN 8th wonder
2021-04-28 12:19:34+00:00;"@Shivaprasad_rao @drthomasisaac TCS has invested 1000 crores in Kochi.
Torres Downtown.
Nissan Global Hub.
WTC being setup by Brigade group.
Vizhinjam Harbor.
CIAL
KIAL
Oracle 
Cognizat
Infosys has all been investing thousands of crores in TVM itself.
Just some to name a few."
2021-04-28 12:15:37+00:00;"@indiainpixels Actually Govt isnt always at fault.Look at GST, which was awarded to Infosys world leader in IT. But the outcome was pathetic &amp; Govt faced music.

Some might say Govt should have someone to monitor and guide Infy. Then what's point of having Infy.

It's mostly the willingness!"
2021-04-28 12:14:39+00:00;@hank__evans Already in place. Infosys is planning it's own. Namma Bengaluru apartments are pooling their resources from tenants and are ordering in bulk and going to conduct a camp within their premise.
2021-04-28 12:13:48+00:00;@Lutyensmafia @NandanNilekani Even designing of gst software was handed to infosys
2021-04-28 12:12:19+00:00;Wasn't @NandanNilekani bragging how indias cowin and arogya setu apps are game changers and how he got it on the app while his friend in Seattle had a physical card? These two apps are like any Infosys work..low quality and nothing works. https://t.co/ypodSzCFih
2021-04-28 12:10:43+00:00;@ShubhraDalakoti @TCS @Infosys @Wipro @HDFC_Bank @ICICIBank @AxisBank @reliancegroup @amazonIN @Flipkart @AdityaBirlaGrp Can u pls share the link to see the post. Curious to know all 25 companies..
2021-04-28 12:08:08+00:00;@ParveenKaswan 5000/- for providing technical assistance for COSPAR - ISRO space conference held at INFOSYS Mysore in 2012 😁
2021-04-28 12:06:45+00:00;"Linkedin has compiled a list of the top 25 best places to work in India to grow your career.

Among them, major names include @TCS, @Infosys, @Wipro, @HDFC_Bank, @ICICIBank, @AxisBank, @reliancegroup, @amazonIN, @Flipkart, #HAL #BEL and @AdityaBirlaGrp"
2021-04-28 12:05:58+00:00;@sumanthraman All digital India projects seems like websites developed in late 1990s. Who is the govt partner with these? TCS or Infosys?
2021-04-28 12:05:27+00:00;@Infosys_GSTN @cbic_india all GSTR are filed on or before due date, not even single lapse. Still received notice for cancellation for non filing of returns. What exactly is going on. And please don’t ask me to raise a ticket for this. Let me know what else needs to be done?
2021-04-28 12:05:12+00:00;@deepaliranaa Able to registered but appointment is not yet open . Hope to get vaccinated at our office . #GoVaccinate #lifeatinfy #Infosys
2021-04-28 12:04:16+00:00;@Janardhanan11 Itc is probably not the right choice since thier capital allocation is not that great. for next few years IT space is going grow well- look at HCL, Infosys and TCS, all will do well, great stocks to invest into
2021-04-28 12:01:14+00:00;@Swapnasneha @Infosys_GSTN Now its working smoothly..
2021-04-28 12:00:49+00:00;@ZeeBusiness @AnilSinghvi_ @s_sedani05 Siddarth ji I have already IRCTC,Infosys,Route mobile thank you for sharing your knowledge. Will continue Sip there. 🙏👍🙏
2021-04-28 12:00:37+00:00;@WahalMrinal @TellDM #infosys #tcs #accenture come forward guyz nation need you
2021-04-28 11:59:27+00:00;@Infosys_GSTN @gstindia please look in this matter 36 days for applying New GST yet not approved. https://t.co/iavtkhGqJP
2021-04-28 11:57:46+00:00;@Infosys_GSTN @cbic_india @GST_Council @FinMinIndia No reply received from GST helpdesk against my mail dtd 26/04/21
2021-04-28 11:56:23+00:00;@Infosys_GSTN thanks for the prompt call / DM response. The GSTR 1 in question has been filed successfully. Thank you once again.
2021-04-28 11:56:04+00:00;@karannyr @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @Infosys_GSTN @GST_Council @gstindia @GSTsite @GSTN_IT Same issue since last 2 days
2021-04-28 11:55:07+00:00;@Infosys_GSTN Please clear the Jurisdiction and Range of Pin code 201309.
2021-04-28 11:52:52+00:00;@Infosys_GSTN @cbic_india Ticket No. G-202104284763204. Pls check and revert as we need to Upload GSTR 1.
2021-04-28 11:39:42+00:00;I cant even imagine how this person held a top management position at Infosys. https://t.co/oArI4OqbJH
2021-04-28 11:38:04+00:00;@CaSondagar @Infosys_GSTN My application dated 25.03.2021 is approved on 25th on suo moto
2021-04-28 11:35:39+00:00;"Now it's tough fight between @Infosys_GSTN and #CoWin site.

Both has decided not to generate OTP.
@PMOIndia 
@FinMinIndia 
@GoI_MeitY 
@MoHFW_INDIA"
2021-04-28 11:34:54+00:00;"@Infosys_GSTN @ronakkhandelw14 @TCS @cbic_india @nsitharaman @BimalGST @GST_Council Only Solution you Can Provide, While We Suffering the DSC not Working.

Can't Reach to the Client so not able to File Returns.

But What No Date Extension as the Tax Collection is More Important then live's.

Even When Most of the Business are Closed due to Lockdown."
2021-04-28 11:34:36+00:00;@AdvSourabh29 @Infosys_GSTN Ya ya.. there is a high possibility they might ask us to do that 😂😂😂😂
2021-04-28 11:29:12+00:00;@Infosys_GSTN LUT BOND STILL NOT ISSUED. HOW TO EXPORT? https://t.co/jmx6ShNgo5
2021-04-28 11:26:49+00:00;@AvinashOjha007 @alok_bhatt @kiranshaw @BharatBiotech @RNTata2000 @udaykotak @Infosys_nmurthy @JainNirmal @NandanNilekani @YNWA_AR @damned_reality @chinmayagate @Chitlur_ have written to NITIN PAI
2021-04-28 11:26:02+00:00;@AnkSisodia @Infosys_GSTN Now for vaccine user can apply by apllying DSC. Till may 2021..😃😃
2021-04-28 11:25:15+00:00;@narendramodi Sir, All the servers of central and state government has to be on cloud either with TCS or Infosys or both. Secondly this will increase efficiency and reduce the staff expenditure on Govt. IT. This will lead to employment generation in these two
2021-04-28 11:24:49+00:00;"PEGA Testing Job For 4-5 Year Exp In Infosys Limited Bengaluru / Bangalore – 3101458  

                Responsibilities :A day in the life of an Infoscion As part of the Click to know more. https://t.co/2AeDP047ot"
2021-04-28 11:23:45+00:00;@anandkamath93 @alok_bhatt @kiranshaw @BharatBiotech @RNTata2000 @udaykotak @Infosys_nmurthy @JainNirmal @NandanNilekani @YNWA_AR @damned_reality @chinmayagate @Chitlur_ Anand sir you trusting print now kaise
2021-04-28 11:21:50+00:00;@rannjeeets @Infosys_GSTN Difference in 3b of April t Oct n Nov to ~. Colorful 3b
2021-04-28 11:20:21+00:00;@alok_bhatt @kiranshaw @BharatBiotech @RNTata2000 @udaykotak @Infosys_nmurthy @JainNirmal @NandanNilekani @YNWA_AR @AvinashOjha007 @damned_reality @chinmayagate @Chitlur_  the enemy is within guys
2021-04-28 11:20:12+00:00;@CaSondagar @Infosys_GSTN My application on dated 07-04-2021 lets see who’s approve first !
