0;1
2021-04-29 21:45:05+00:00;"On Amazon: https://t.co/XZ1DMZspiC

#Orthodoxy #Theotokos #GreekOrthodox #OrthodoxChristian #OrthodoxChristianity #OrthodoxYouth #Monastery #Orthodox #OrthodoxChurch #EasternOrthodox #ICXC #AncientFaith #OrthodoxFaith #EthiopianOrthodox #Byzantine #Gospel #HolySpirit #Christ https://t.co/rXW2s6qBx9"
2021-04-29 21:45:05+00:00;If you love reading #books #ScienceFiction #NordicGods #NorseMythology #Valkyries #ModernWarfare give a chance to Mark of Odin: The Awakening! Buy the paperback edition in #Amazon or get the #ebook for free! #sagas https://t.co/LAilT2Yt05
2021-04-29 21:45:04+00:00;@danasaur_123 @amazon #LMBO Somebody knows how to #splurge https://t.co/tlwAb1axfS
2021-04-29 21:45:03+00:00;#psa #kindledeals   If you never read a Reacher (well I think you're lying) but Child's debut thriller KILLING FLOOR is on sale today for just $2.99. https://t.co/ezXGcPoIXa  #kindlebargains #amazon #ebooks
2021-04-29 21:45:03+00:00;"A unique, steamy, and dramatic shifter story! Grab a copy of ""The Spiritus Dagger"" now. #paranormal #romance #fiction #romantic #suspense #magic  @AllieRo65666366 available at Amazon --&gt; https://t.co/GGbXxIQ0Fe https://t.co/oreB2WpdtI"
2021-04-29 21:45:02+00:00;that new power supply feeling. @amazon why would you send me garbage? https://t.co/oFz1ElfNuC
2021-04-29 21:45:01+00:00;"AMAZON-Shop Books on AMAZON.
https://t.co/BwNUveogYR
SCOTT’S OFFICIAL HISTORY ( profusely illustrated) of THE AMERICAN NEGRO IN THE WORLD WAR:  AFRICAN AMERICAN SOLDIERS IN WORLD WAR 1 https://t.co/bivRd05GDV"
2021-04-29 21:45:00+00:00;My son ordered, and paid for, a brand new, but older model, phone from @amazon . What he received was a second hand refurbished one from them. He's returning it, but I'm encouraging him to also lodge a complaint with the NYS AG. They don't like bait and switch.
2021-04-29 21:44:58+00:00;Wait, that's not right. Hey @amazon IR, why is the slide portion of your earnings webcast the slides from three months ago? https://t.co/QT8T0sttWz
2021-04-29 21:44:58+00:00;"AMAZON FBA Q&amp;A WITH TANNER J FOX, https://t.co/F2ONM0bMOS, #MakeMoney https://t.co/Tz3ReKbhxO"
2021-04-29 21:44:57+00:00;Amazon sales surge 44% in Q1 2021, beating expectations https://t.co/jMioS7QjYX
2021-04-29 21:44:56+00:00;"Mine mother insist :"" Western are only bandits and gun fights "" so Saturday I'll order cemetery without crosses.
I can't trust cliché! 
Let me start this collection too! 
I have a book and a cosplay wig in Amazon cart. https://t.co/UWGv0QFnAQ"
2021-04-29 21:44:55+00:00;odio que evelyn hugo ficou pra freeform e daisy jones na amazon 🥴 https://t.co/ZYXKp0XNxK
2021-04-29 21:44:55+00:00;Tune in to this conversation between two #thoughtleaders on #FutureFocusNow with Host, Dr. @elwoodrobinson  and @makolaabdullah tonight at 7pm on @HBCUSmartTV (https://t.co/BLj9L2NLrq) and @HBCUiRadio(https://t.co/CrkeVoMdPe | Siri | Amazon Alexa) https://t.co/YKN2brPXXr
2021-04-29 21:44:54+00:00;@itsmicalove Really?? Can I see them? I just ordered 3 from Amazon but I can take a look and see what you have.☺️
2021-04-29 21:44:54+00:00;@BrandiLynn4Ever Yes, Amazon should pay taxes.  But, during this pandemic, when I have not been able to find things in stores (still ongoing), Amazon always has what I need.
2021-04-29 21:44:51+00:00;How to Use Amazon Buyer-Seller Messages #techblogs #startups https://t.co/mZOxt05ono
2021-04-29 21:44:50+00:00;Invincible on Amazon prime is pretty fuckin nuts lol
2021-04-29 21:44:48+00:00;#Win $25 Amazon #BookTour #Giveaway #BookBoost #Sweet #Romance #HarvestWishes #StarlightInn @JRenwickAuthor https://t.co/ROqQBxbVcU
2021-04-29 21:44:46+00:00;"@eatenlightened I cancelled my amazon order and tried another vendor. Its been sitting in my orders for a MONTH, I kept thinking i had pre-ordered.
They will be here this weekend"
2021-04-29 21:44:44+00:00;"Amazon Prime Originals VS Netflix Originals ? 

Who has the better catalogue."
2021-04-29 21:44:44+00:00;As a disabled person I’m not saying we shouldn’t boycott bad companies, but to maybe think twice before we shame someone for using Amazon or similar shitty but omnipresent companies https://t.co/CXxVwAD24e
2021-04-29 21:44:44+00:00;@ShaeAaron Their online presence is/was severely lacking. Somewhat better now, but nowhere close to Amazon.
2021-04-29 21:44:41+00:00;"Blasting Artifacts - The Ultimate (Original) (Dirty) right now on Pretty Dope Xperience Radio aka #BlackPandora

listen now and catch a wave!! https://t.co/VqKFopeoex  #nowplaying #np #RT  #NowStreaming #Streema Download Now #Alexa #GooglePlay #iOSAppStore #Amazon #"
2021-04-29 21:44:41+00:00;If I didn’t have a reason to be on Amazon I do now lol
2021-04-29 21:44:38+00:00;"Actually Ideon is sold out everywhere but ebay and Amazon jp 
Where it's 399 and 899 respectfully 
Yeah watching it through vrv or anime sites"
2021-04-29 21:44:37+00:00;Amazon delivered my package to the wrong house so I pulled up to get it and these mfs took it inside the house and won’t answer the door when I knocked
2021-04-29 21:44:35+00:00;@DanielDerizans @AMZN @amazon Or.... You can look at after hours trading...
2021-04-29 21:44:34+00:00;"@SnipSurf totally agree. $AMZN EPS 15.9!!!!!!!!! REVENUES 108.5B

#amazon bullish all the way into summer $4000/share!! 

OKAY TO ADD! video explained here

https://t.co/CKBVZofnGS

#stockmarket #stocktrading #trading #stocks #StocksToWatch #optiontrading #investing #trading #daytrader"
2021-04-29 21:44:33+00:00;Amazon leads Houston in executing industrial leases, Transwestern report says https://t.co/zJfvMfCK0q via @HOUBizjournal
2021-04-29 21:44:32+00:00;WAIT IT CAME OUT 3 HOURS AGO FOR ME ON AMAZON MUSIC FUCK U SPOTIFY
2021-04-29 21:44:31+00:00;@jezza_honga Amazon
2021-04-29 21:44:24+00:00;@Ijustwannakno20 @POTUS @amazon Smartest play would be for America to unite and make sure we have innovation and technology at the forefront. With other work options for laborers. Time to end the old normal. It was not working for the majority and after 6mos ppl will be thrilled for another lockdown
2021-04-29 21:44:21+00:00;"It's so cute! I love the puppy print! This is a great baby shower gift idea! Scrubba Dub Dub, baby's in the tub! I just got this BathMoment Waterproof Bath Kneeler and Elbow Rest Pad Set for Baby Easton
I got this one on Amazon- https://t.co/dv129lU3oY https://t.co/JAa4w5bAfy"
2021-04-29 21:44:20+00:00;"Stocks making the biggest moves after the bell: Amazon, Twitter, Gilead Sciences &amp; more https://t.co/jbahbWt20C"
2021-04-29 21:44:20+00:00;"OK, I may have added a couple of stages... but the steps for resetting the Amazon firestick are so bizarre.

You know the scene from #tbbt where they're trying to get the drone to work? It was just like that.

And no... Firestick still not working 🙄

#amazonfirestick #fail https://t.co/Ncm0NBqo3M"
2021-04-29 21:44:19+00:00;"Yo! My book is back to being #1 in the Antiques and Collectible Toys category on Amazon! 🤯

Also - Only a couple hundred Power-Con book sets remain! Don't miss out &amp; end up paying after market prices for the limited, exclusive Character Guide supplemental
https://t.co/ac9LYx8uJi https://t.co/ooF03LiTp9"
2021-04-29 21:44:18+00:00;#Win $25 Amazon #BookTour #Giveaway #BookBoost #YA #Paranormal #Newhaven #Everhaven #99cents @ejrekabwrites https://t.co/8zCXW47pys
2021-04-29 21:44:18+00:00;JFC is Amazon splitting or nah? Can’t find an answer anywhere $AMZN
2021-04-29 21:44:14+00:00;I rarely order stuff online, but I want to order something that's on @amazon. But I can't log in because my phone number has changed since I last logged on. Tried contacting customer service, but it wants me to log in first, which I can't because my phone number changed... https://t.co/j1FaRM7YXG
2021-04-29 21:44:13+00:00;Amazon expects spring windfall as U.S. economy reopens, posts record profits https://t.co/UxQeJvP5Zo
2021-04-29 21:44:13+00:00;"@TheAlmightyJT I work at whole foods and I read that like ""why you never gonna spend 12.99 on that Amazon subscrip fam?"" 🤣 I feel you though, big vibes🙏"
2021-04-29 21:44:13+00:00;am i quitting amazon on my birthday? maybe so.
2021-04-29 21:44:11+00:00;@lucasbouknight @nickcebs You can get a pulse ox on Amazon for $15.95
2021-04-29 21:44:10+00:00;@ArsalaanAli6 @NavyguyJP Would be interesting to see something similar with percentage of profits rather than revenues. For example, for amazon AWS is going to have much larger margins than product sales.
2021-04-29 21:44:06+00:00;@neverminnie theres some ways for pc !! i know a netflix plugin to make able to watch with more people, with amazon and pirates site i usualy use discord to watch with friends and disney+ has a way to watch tgt!! im up to anything (beside horror and suspense lol)
2021-04-29 21:44:05+00:00;"@drgeetika2020 If you're a fan of fantasy, strong friendships, an enemies to lovers, &amp; different Realms. You should read my published book on Amazon. https://t.co/eYVeZFEcLk

I just published the sequel &amp; I'll be working on the final book soon.
https://t.co/vbnpp4WAN1"
2021-04-29 21:44:04+00:00;@ginfueledbrat Absolutely agree. I've personally been boycotting Amazon for a couple of years now but I can only do that because I'm in a privileged enough situation. Criticizing others who don't have the same opportunity is unfair. Many are forced to rely on Amazon for a variety of reasons.
2021-04-29 21:44:02+00:00;@katefacekilla @_JVizzle So I switched from disposables to cloth and I’m breaking out more. I’m going back to disposables as soon as this Amazon order gets delivered.
2021-04-29 21:44:01+00:00;"A beautiful book and simply magical writing. Grab a copy of ""Sands of Centuries Swirl by my Side"" now. #poetry #mustread #poems #message  @etzelkathleen available at Amazon --&gt; https://t.co/NzS3k66mLb https://t.co/4gDnBHUIpD"
2021-04-29 21:44:01+00:00;Amazon said it expects operating income for the current quarter to be between $4.5 billion and $8 billion, which assumes about $1.5 billion of costs related to COVID-19. https://t.co/gsnklKei9X
2021-04-29 21:44:00+00:00;@Lise_de_V Oh yes, Amazon and Etsy are my friends
2021-04-29 21:44:00+00:00;"An Ambitious Plan to Tackle Ransomware Faces Long Odds
A task force counting Amazon, Cisco, and the FBI among its members has proposed a framework to solve one of cybersecurity's biggest problems. Good luck.     https://t.co/Bbk8UEC5v9"
2021-04-29 21:43:56+00:00;@LivinRentFree_ Amazon is buying a ton of real estate and already own a ton of real estate. More warehouses= faster deliveries
2021-04-29 21:43:54+00:00;"Entdecken Sie I'm Leaving von Rileyy Lanez auf Amazon Music
https://t.co/zfFCaYNlvc"
2021-04-29 21:43:52+00:00;Amazon (AMZN) earnings Q1 2021 https://t.co/UOrQ0gYHei
2021-04-29 21:43:47+00:00;@WholesomeMeme Literally what I did for my friend for Christmas. There’s lots of music boxes on Amazon for ghibli movies
2021-04-29 21:43:46+00:00;"@atrupar @samstein @aravosis I suggest Sam take the constructive criticism and understand he too has been conditioned to use phrases that demonize or sanctify. Start with corporations &amp; repeal private plane tax breaks. A FAIR place to start. Amazon definitely depends on roads &amp; internet; pays ZERO in taxes??"
2021-04-29 21:43:45+00:00;Seeing Fedex roll by and then Amazon... where the hell is my package!!! https://t.co/0idLo5Sesz
2021-04-29 21:43:44+00:00;#Win $20 Amazon #BookTour #Giveaway #BookBoost #Medieval #Fantasy #Romance #ReclaimingRyda @RachelRossano https://t.co/QXWZF7u7nU
2021-04-29 21:43:44+00:00;"Out now in Amazon stores near you. The book that started it all. The book that made other books look much better than they actually were. The Book About Bob!
 
by #jlnewmanbooks 
get it now  https://t.co/RhWrd7UYnC
pls RT 
#iartg 
#asmsg 
#bookboost https://t.co/wJ7yD7skQX"
2021-04-29 21:43:42+00:00;@vocalsocialist i buy from amazon bc i live in an area where stores are limited and frequently don’t have the shit i need, and if one does it’s walmart anyway
2021-04-29 21:43:41+00:00;"Entdecken Sie I'm Leaving von Rileyy Lanez auf Amazon Music
https://t.co/oweSwmgUwg"
2021-04-29 21:43:41+00:00;@mrianleslie The author of that quote would do well to read The Long Tail (available on Amazon 😉)
2021-04-29 21:43:41+00:00;Amazon’s profits soar 220 percent as pandemic drives shopping online. https://t.co/kNcovZEnwJ
2021-04-29 21:43:38+00:00;"@agrarian_life Put all our resources in a few ~10000 ac landscapes and demo. success. If any ""opportunity"" arises outside those landscapes don't take the bait. We have a hard time in conservation understanding opp. costs.  Quit tossing pebbles in the Amazon River expecting it to slow down."
2021-04-29 21:43:37+00:00;"Amazon’s sales up 44% as US economy soars 6.4% in first quarter

Company makes $8.1bn profit for quarter as positive economic reports suggest US shaking off worst of pandemic recession

 https://t.co/rS9jgIJgYh"
2021-04-29 21:43:34+00:00;@melekgrv En fait quand t'as amazon prime t'as directement Prime video music etc.
2021-04-29 21:43:31+00:00;"Remember when it was a very big deal that Apple's market cap hit $1 trillion? That was 2018. Now:

Apple $2.2 trillion
Microsoft: $1.9 trillion
Amazon: $1.8 trillion
Alphabet: $1.6 trillion
Facebook: $940 billion"
2021-04-29 21:43:31+00:00;I know UPS and Amazon get tired of my damn house lmao.
2021-04-29 21:43:29+00:00;amazon sucks
2021-04-29 21:43:29+00:00;@AmazonHelp its shipped with amazon's shipping service
2021-04-29 21:43:29+00:00;Don't know what i want from amazon but me jus know I want something
2021-04-29 21:43:28+00:00;"Hope Between the Pages by @pepperbasham #book on tour w @celebrate_lit. Read author's guest post &amp; enter the #free #giveaway for a $25 Amazon gift card &amp; copy of the book. Follow now!
https://t.co/2kKxcdYeR2"
2021-04-29 21:43:24+00:00;"Earningsland continues: 

Twitter: https://t.co/90pC4SqEY1

Amazon: https://t.co/fpQKisuqSf"
2021-04-29 21:43:24+00:00;New Post: Amazon: 45 Pcs Creative Dinosaur Cart Toy Play Set $6.89 (Reg. $22.99) https://t.co/yNQoqPfic2 https://t.co/oz6ZevtteX
2021-04-29 21:43:23+00:00;@brycehogue4 @stealyoredbull It's all fun and games until - say - Wal-Mart or Amazon pay and lobby their way into minimum muscle mass standards and anyone who falls beneath them is marginalized, Or Elon Musk and his fanclub push for the brain to be pre-modified to fit his proprietary augments exclusively.
2021-04-29 21:43:22+00:00;"[PRE-ORDER] ""Jessica Bannister and the Midnight Séance"" ebook - June 23

J-Novel Club: https://t.co/2Xdaku6SzO
Nook: https://t.co/OA0zhFrWK5
Amazon: https://t.co/wXlYlsmzkD
Google: https://t.co/twLAyeZhSr
Apple: https://t.co/b32rOwoy6Y
Kobo: https://t.co/1kyPO2aNEs https://t.co/on4zBVEI5y"
2021-04-29 21:43:21+00:00;"@FlRDNI UH UH IDK BUT IF YOU FIND OUT TELL ME
IT MIGHT BE ON AMAZON HOPEFULLY"
2021-04-29 21:43:19+00:00;Book Profits – How Jon Shugart and Luke Sample Became Amazon FBA Masters https://t.co/UkE7wtVr3M #Amazon @TechBullion
2021-04-29 21:43:18+00:00;me: i love buying power supplies from amazon. also me: https://t.co/RThdz9asl5
2021-04-29 21:43:18+00:00;@Cokedupoptions IOW, why would I want to give Amazon my crypto, when I know it's going to grow in value?
2021-04-29 21:43:16+00:00;AND VOL 3 IS SOLD OUT ON AMAZON 😭 😭 😭 😭 😭 😭 😭
2021-04-29 21:43:15+00:00;"BT in talks to sell stake in BT Sport

Telecoms company assessing options with companies such as Amazon, ITV and Dazn

 https://t.co/uu871Ur5ft"
2021-04-29 21:43:11+00:00;"@blissnix lol totally. $AMZN EPS 15.9!!!!!!!!! REVENUES 108.5B

guys #amazon bullish all the way into summer $4000/share!! 

OKAY TO ADD! video explained here

https://t.co/CKBVZnXMPk

#stockmarket #stocktrading #trading #stocks #StocksToWatch #optiontrading #investing #trading #daytrader"
2021-04-29 21:43:09+00:00;Survivor Season 41: Manlets vs. Amazon Women
2021-04-29 21:43:06+00:00;@_HasComeTo @LisaMartino18 True. I would that Amazon has both the goal and the ambition of abolishing last century of labor rights gains in the USA. So to me, yes, giving Amazon money and demoralizing Amazon workers by crossing their picketlines sets the Left back further than buying Mom-n-Pop
2021-04-29 21:43:06+00:00;#Win $20 Amazon #BookTour #Giveaway #BookBoost #Paranormal #Military #Romance #PNR #FamilySkeletons @josmaloneauthor https://t.co/qFAmK2rNft
2021-04-29 21:43:02+00:00;"A beautifully written and captivating story that will definitely tug at your emotions throughout the book. Read ""Laugh Clown laugh"" now. #historical #fiction #mentalhealth #mustread #inspiration  available at Amazon --&gt; https://t.co/z69GX00zOk https://t.co/FFSLBqXXwU"
2021-04-29 21:43:01+00:00;Amazon taking longer than usual to show up. Would be when I finally ordered a steering wheel for my PS4. I just wanna play some NASCAR Heat 5!
2021-04-29 21:43:01+00:00;"AMAZON-Shop Books on AMAZON.
https://t.co/3Kpyo4QuK9
THE AMERICAN SLAVE CODE…The Most Fiendish Of Barbarities In The History Of Slavery.   Republished in strict accordance with the first publication of 1853 by Abolitionist, William Goodell https://t.co/hOwsMcxrvv"
2021-04-29 21:43:00+00:00;Bitch I love Amazon😩
2021-04-29 21:42:57+00:00;I'm so dumb. Had to read it twice cuz I thought boul was talm bout Amazon. 🤣😂😭 https://t.co/H1SNvwCKJl
2021-04-29 21:42:57+00:00;"@CareyVickie @RBReich When Warren Buffet states he pays in less taxes than his secretary he isn't talking money wise, he is speaking percentage wise.

Amazon pays billions yearly in state taxes, county taxes, real estate taxes, employee taxes, and numerous others.

How much should people be taxed?"
2021-04-29 21:42:56+00:00;@SrirachaHouse I think it’s on Amazon!
2021-04-29 21:42:55+00:00;@CherylLBooks WHAT?!? It still tells me I haven’t moved. Amazon is messing with me. That is awesome!!! Thanks for sharing. ♥️♥️♥️
2021-04-29 21:42:53+00:00;guys how do you disconnect your Amazon from Twitter
2021-04-29 21:42:53+00:00;@flossiestyles no ive never ordered from Amazon ive yet to find shops who sell ones im interested in till then I have a Dutch site which has some
2021-04-29 21:42:49+00:00;One Million invest on Amazon And Half million invest on Marketing https://t.co/YDvlnYpafI
2021-04-29 21:42:44+00:00;"@Tickerjunkie epic! $AMZN EPS 15.9!!!!!!!!! REVENUES 108.5B

guys #amazon bullish all the way into summer $4000/share!! 

OKAY TO ADD! video explained here

https://t.co/CKBVZofnGS

#stockmarket #stocktrading #trading #stocks #StocksToWatch #optiontrading #investing #trading #daytrader"
2021-04-29 21:42:44+00:00;"""We're not a Powerpoint company"" says Amazon, not that they had to. https://t.co/dFEMqoDOO5"
2021-04-29 21:42:41+00:00;@gerardodada @RBReich I’m a big believer in incentivizing success. Without that, we wouldn’t have Apple, Amazon, Google or Microsoft. You may see those as the root of some of society’s problems now, but they have transformed our lives and our health (in good ways as well as bad)
2021-04-29 21:42:40+00:00;@Yamatsumi3 Thanks for the heads up! I'll take a look but it's definitely on Amazon's end, or their app! They just grab the episodes from somewhere online, we don't have any control over their setup☹️
2021-04-29 21:42:40+00:00;Can't wait for the Mad Max style future in which I'm caught in the crossfire of the Great Water War III between Amazon and the Bill Gates Foundation.
2021-04-29 21:42:37+00:00;'Invincible' Renewed for Season 2 and 3 at Amazon - Variety https://t.co/zj3HWWldL6
2021-04-29 21:42:37+00:00;"""Amazon’s profits soar 220 percent as pandemic drives shopping online."" by BY KAREN WEISE via NYT https://t.co/otL6ocsUiG https://t.co/lCsBX52JDY"
2021-04-29 21:42:36+00:00;@chromaticachris @bkIynights I remember seeing it on Amazon prime but i forgot the title 💆🏻
2021-04-29 21:42:31+00:00;@katcar54 I can appreciate that. Very very small % of people have the cash flow to trade options on Amazon and I'm not one of those people. I own it and don't trade it.
2021-04-29 21:42:30+00:00;"@cashcowsavage Possibly.  $AMZN EPS 15.9!!!!!!!!! REVENUES 108.5B

guys #amazon bullish all the way into summer $4000/share!! 

OKAY TO ADD! video explained here

https://t.co/CKBVZofnGS

#stockmarket #stocktrading #trading #stocks #StocksToWatch #optiontrading #investing #trading #daytrader"
2021-04-29 21:42:30+00:00;This show is dope af! Highly recommend checking it out on Amazon Prime Video 🔥😎 https://t.co/MrxmuilM0l
2021-04-29 21:42:28+00:00;@staceys5551 How, now that I've aged, I can't find decent sunglasses to fit my face. I Amazon'd a pair, they came in. Hated them. Sent 'em back. Went to an expensive boutique. The owner met me at the door. Ordered another pair, they came in. Hated them. Walked away. Still looking. Maybe if...
2021-04-29 21:42:25+00:00;"@Cokedupoptions So...instead of buying with fiat, which devalues as I hold it, I pay Amazon with crypto, which will increase in value.

Great. I get screwed either way, unless I'm missing something."
2021-04-29 21:42:24+00:00;"Oh fun: Now they want to see what we buy so that they can design a food shortage around it. 😉 It’s all about control, surveillance, slaves. 

Amazon shopping cart demo at Amazon Fresh grocery store Woodland Hills https://t.co/0tQiXps39P via @YouTube"
2021-04-29 21:42:22+00:00;"Little Tikes Waterpark Water Tables $44.99. These are the only 2 Water tables in stock on Amazon right now. Last year all water tables and pools were sold out because of Corona shortages and this year is already looking to be just as bad. Don't miss
Click https://t.co/aAPa65jO0J https://t.co/Sm0umducao"
2021-04-29 21:42:21+00:00;"@helenjrose @ian1867 @JohnLewisRetail Actually it's the public buying from the likes of Amazon that have killed the high street and lost those retail staff their jobs.
If people were shopping in the stores they'd be able to cover the cost of rent and rates as they had before Amazon fever enveloped the lazy ones."
2021-04-29 21:42:14+00:00;The synopsis on Amazon for season 3 literally says “Tina switches teams”, my gaaaaaaaaaad
2021-04-29 21:42:13+00:00;"Olivia deHavilland offering me these kind words about the subject of my our documentary ""Marsha Hunt's Sweet Adversity"". The film can be found on Amazon Prime, YouTube, Tubi TV ( free with ads) and on Blu-Ray..
 More on the film here: https://t.co/J9hppcZ1W9 Powerful story! https://t.co/mmZE6Uf8NS"
2021-04-29 21:42:12+00:00;@RenewEurope @tutoquiroga @JeanineAnez @JRBauza The whole world knows that Bolivia is victim of a drug lord disguised as  a  Pachamama lover that is killing The Amazon and destroying a country.
2021-04-29 21:42:11+00:00;I can't wait to tax the living fuck outta Amazon. https://t.co/fiuAZbSyFQ
2021-04-29 21:42:10+00:00;"WOW @amazon What is this #scam you run?? The technician decides ""the pricing is not fair"" so they change the price AFTER THE FACT?? https://t.co/IR1e1gpMog"
2021-04-29 21:42:10+00:00;"🔥 𝗡𝗘𝗪 𝗥𝗘𝗟𝗘𝗔𝗦𝗘 → One Kind Word by Christine DePetrillo is 𝗟𝗜𝗩𝗘
Books2Read: https://t.co/0ctHvNbvrt
Amazon: https://t.co/MTgqyIKHRo
Google Play: https://t.co/hMSBR6Fu0q https://t.co/qGxxcx8a2j"
2021-04-29 21:42:09+00:00;"@CompoundDollars @MarketWatch Totally. $AMZN EPS 15.9!!!!!!!!! REVENUES 108.5B

guys #amazon bullish all the way into summer $4000/share!! 

OKAY TO ADD! video explained here

https://t.co/CKBVZofnGS

#stockmarket #stocktrading #trading #stocks #StocksToWatch #optiontrading #investing #trading #daytrader"
2021-04-29 21:42:08+00:00;$amzn #amazon 🙌💪🔥 $4,000 by end of may?
2021-04-29 21:42:05+00:00;Since we’re not in our house yet i haven’t been able to order anything on Amazon and I’m having WITHDRAWALS 😂😂
2021-04-29 21:42:05+00:00;"2:40 p.m. PST⏰: ""Amazon incurred a little less than $2 billion in COVID-19 operating costs"", which is just below guidance. This probably helped with the EPS beat, but it does not seem to have been one of the main factors at play. $AMZN #Earnings https://t.co/IYCT3hPM3r"
2021-04-29 21:42:04+00:00;"@Ijustwannakno20 @POTUS @amazon Most of these so called restaurants are causing the preexisting conditions that have people croaking 

And no. A lot of people don’t want to work in them not due to having UI/stimulus but due to its a dead end job that they hated anyway. U know?"
2021-04-29 21:42:02+00:00;"A must-read if you want a witty, entertaining carriage to deliver you to another time. Read ""A Certain Want of Reason"" now. #romance #historical #history #series #love  @KDHays available at Amazon --&gt; https://t.co/6PlnomV5Aj https://t.co/ddGtufIzEe"
2021-04-29 21:42:01+00:00;I got these off Amazon! And they’re sooooo gooooodddd slutty damn terrible... like really bad. But I ate them. Because I’m hardcore. https://t.co/Ds27VEQqsR
2021-04-29 21:42:00+00:00;#NFLDraft2021 Try Amazon Home Services https://t.co/z0fHM5fPFW https://t.co/vv30XMJLZ9
2021-04-29 21:41:59+00:00;@LisaMartino18 I have 7000 dollars a year to spend. I use amazon because it's cheap. If I had more money I'd be likely to spend it elsewhere.
2021-04-29 21:41:56+00:00;"Ahead Of It's Season Finale, Amazon Has Greenlit INVINCIBLE for A 2nd And 3rd Season.
#KeepItNerdie #Invinciblefinale https://t.co/ZhTRPgYPKx"
2021-04-29 21:41:55+00:00;"@RenateARose @thatdeafgirlkj (2) there’s an influx of international films &amp; tv series now, which I rather enjoy (esp my Kdramas!) BUT they never subtitle the English-spoken portions. This infuriates me to no end...been thinking abt how to address this &amp; push for better. Amazon Prime, don’t get me started! 😪"
2021-04-29 21:41:54+00:00;@tentxclee They sell that on amazon and bad dragon
2021-04-29 21:41:53+00:00;@AuntieJ10 Thank you so much! I have plastics caps coming from Amazon. 🥳🥳🥳
2021-04-29 21:41:47+00:00;I don’t know what this video is about but that baby Amazon warrior goddess in the background though.. https://t.co/Ya6iQwJ2x7
2021-04-29 21:41:47+00:00;Any chance of Amazon primes hunters pops? #askfunko https://t.co/iu2wr4D8Fr
2021-04-29 21:41:45+00:00;@OmnipotentMeesh Found some there for half the price on Amazon!
2021-04-29 21:41:43+00:00;https://t.co/4beQBiqPVh amazon
2021-04-29 21:41:43+00:00;Win a $500 Amazon Gift card  https://t.co/pgQg7aVcoG
2021-04-29 21:41:42+00:00;@g_wolves can we preorder on amazon @g_wolves
2021-04-29 21:41:41+00:00;"#payyourfairshare #TaxTheRich #conspicuousconsumerism #Amazon
🤔 I can't think of GOOD reasons that @JeffBezos needs 25 bathrooms... https://t.co/KV0ocRuSoH"
2021-04-29 21:41:40+00:00;@RBReich I totally understand a bathroom for every bedroom, and then a few extras for guests, but 25 is definitely off the charts, even for most rich people. Kinda makes me want to stop shopping Amazon. Not quite there yet 🙄
2021-04-29 21:41:37+00:00;Where the Light Enters: Building a Family, Discovering Myself by Audible Studios https://t.co/Jo8B6GdgwM via @amazon
2021-04-29 21:41:37+00:00;Live Free Or Die: America (and the World) on the Brink https://t.co/3FTgo3acAk #Amazon
2021-04-29 21:41:36+00:00;"Ratchet &amp; Clank: Rift Apart Launch Edition - Playstati... https://t.co/5ehoFZ0MEH #Amazon"
2021-04-29 21:41:30+00:00;@MNThinkTank More pressure on small businesses to drive them under so Amazon and the rest of the SP500 can take over.
2021-04-29 21:41:28+00:00;@Lise_de_V I do not think we've been in a mall since early days of Amazon.
2021-04-29 21:41:28+00:00;"🚀🚨 [US] [powercolor (rx6700xt)] na ::  Offer New 🚨🚀 
Streaming: https://t.co/dzQNojuOj8

Link: https://t.co/PS4KJOwd6B

#ad #RTX #AMD #rx6700xt ⏱️Apr 29, 5:41 PM ET
As an Amazon Associate I earn from qualifying purchases. Product prices and availability are subject to change."
2021-04-29 21:41:28+00:00;"@stockmarkettile @HeroDividend totally. $AMZN EPS 15.9!!!!!!!!! REVENUES 108.5B

guys #amazon bullish all the way into summer!!

OKAY TO ADD! video explained here

https://t.co/CKBVZofnGS

#stockmarket #stocktrading #trading #stocks #StocksToWatch #optiontrading #investing #trading #daytrader"
2021-04-29 21:41:25+00:00;@CFLOW1 Locals should give the sauce some love with an Amazon review.  This is definitely a 5⭐️ that is getting drug down by a couple of bad reviews.  A little more love could make a big difference.
2021-04-29 21:41:25+00:00;"@ET_Exists @amazon I'm sure more people are mooned on the daily.....

...but I digress. https://t.co/YmEDjDrTDW"
2021-04-29 21:41:24+00:00;"@commieAK47 amazon is always more expensive.
no reason to use it unless you like donating extra gifts to capitalists."
2021-04-29 21:41:21+00:00;"★★★★★ “A well-written piece of sci-fi!”
BUMP TIME ORIGIN
Time-travel Suspense by the author of Crystal Deception
Amazon: https://t.co/0qaXseWxHK
Author Page: https://t.co/adtfmh4JA6
#timetravel #ian1 Books https://t.co/rcDsCqQzp6"
2021-04-29 21:41:20+00:00;"P!nk - Beautiful Trauma #bigtimeradio https://t.co/N76xPoatRr @Charlie_Cawood @BigTimeRadio1 @bigtime_news
 on #Amazon Echo &amp; App https://t.co/c7cZfm4MQo  #Top40 #Music 247 #Worldwide 3 #Radio #Stations 43 #Countries #Interviews #Billboard https://t.co/JiPHr6jZyC  #SUBMI"
2021-04-29 21:41:12+00:00;justtoreply: AMD 5600x (Pre-Order) $427.83 at Amazon https://t.co/X0ewj9T6zW
